match_id,innings,over_ball,batting_team,batsman,non_striker,bowler,batsman_runs,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
1462655,1,1.3,Pokhara Avengers,D Kharel,AGS Gous,BP Sharma,1,0,,,,,,,
1462655,1,1.4,Pokhara Avengers,AGS Gous,D Kharel,BP Sharma,0,0,,,,,,,
1462655,1,1.5,Pokhara Avengers,AGS Gous,D Kharel,BP Sharma,1,0,,,,,,,
1462655,1,1.6,Pokhara Avengers,D Kharel,AGS Gous,BP Sharma,4,0,,,,,,,
1462655,1,2.1,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,0,0,,,,,,,
1462655,1,2.2,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,0,0,,,,,,,
1462655,1,2.3,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,4,0,,,,,,,
1462655,1,2.4,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,2,0,,,,,,,
1462655,1,2.5,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,6,0,,,,,,,
1462655,1,2.6,Pokhara Avengers,AGS Gous,D Kharel,Sompal Kami,4,0,,,,,,,
1462655,1,3.1,Pokhara Avengers,D Kharel,AGS Gous,BP Sharma,6,0,,,,,,,
1462655,1,3.2,Pokhara Avengers,D Kharel,AGS Gous,BP Sharma,0,0,,,,,,,
1462655,1,3.3,Pokhara Avengers,D Kharel,AGS Gous,BP Sharma,1,0,,,,,,,
1462655,1,3.4,Pokhara Avengers,AGS Gous,D Kharel,BP Sharma,4,0,,,,,,,
1462655,1,3.5,Pokhara Avengers,AGS Gous,D Kharel,BP Sharma,0,0,,,,,,caught,AGS Gous
1462655,1,3.6,Pokhara Avengers,K Bhurtel,D Kharel,BP Sharma,0,0,,,,,,,
1462655,1,4.1,Pokhara Avengers,D Kharel,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,4.2,Pokhara Avengers,D Kharel,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,4.3,Pokhara Avengers,D Kharel,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,4.4,Pokhara Avengers,D Kharel,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,4.5,Pokhara Avengers,D Kharel,K Bhurtel,Zeeshan Maqsood,1,0,,,,,,,
1462655,1,4.6,Pokhara Avengers,K Bhurtel,D Kharel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,5.1,Pokhara Avengers,D Kharel,K Bhurtel,UBS Thakuri,4,0,,,,,,,
1462655,1,5.2,Pokhara Avengers,D Kharel,K Bhurtel,UBS Thakuri,0,0,,,,,,,
1462655,1,5.3,Pokhara Avengers,D Kharel,K Bhurtel,UBS Thakuri,0,0,,,,,,bowled,D Kharel
1462655,1,5.4,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,0,0,,,,,,,
1462655,1,5.5,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,0,0,,,,,,,
1462655,1,5.6,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,1,0,,,,,,,
1462655,1,6.1,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,6.2,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,6.3,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,1,0,,,,,,,
1462655,1,6.4,Pokhara Avengers,K Bhurtel,RA Reifer,Zeeshan Maqsood,1,0,,,,,,,
1462655,1,6.5,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,2,0,,,,,,,
1462655,1,6.6,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,2,0,,,,,,,
1462655,1,7.1,Pokhara Avengers,K Bhurtel,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,7.2,Pokhara Avengers,K Bhurtel,RA Reifer,UBS Thakuri,1,0,,,,,,,
1462655,1,7.3,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,1,0,,,,,,,
1462655,1,7.4,Pokhara Avengers,K Bhurtel,RA Reifer,UBS Thakuri,1,0,,,,,,,
1462655,1,7.5,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,0,0,,,,,,,
1462655,1,7.6,Pokhara Avengers,RA Reifer,K Bhurtel,UBS Thakuri,1,0,,,,,,,
1462655,1,8.1,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,8.2,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,2,0,,,,,,,
1462655,1,8.3,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,8.4,Pokhara Avengers,RA Reifer,K Bhurtel,Zeeshan Maqsood,1,0,,,,,,,
1462655,1,8.5,Pokhara Avengers,K Bhurtel,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,8.6,Pokhara Avengers,K Bhurtel,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,9.1,Pokhara Avengers,RA Reifer,K Bhurtel,WG Bosisto,1,0,,,,,,,
1462655,1,9.2,Pokhara Avengers,K Bhurtel,RA Reifer,WG Bosisto,6,0,,,,,,,
1462655,1,9.3,Pokhara Avengers,K Bhurtel,RA Reifer,WG Bosisto,1,0,,,,,,,
1462655,1,9.4,Pokhara Avengers,RA Reifer,K Bhurtel,WG Bosisto,1,0,,,,,,,
1462655,1,9.5,Pokhara Avengers,K Bhurtel,RA Reifer,WG Bosisto,0,0,,,,,,caught and bowled,K Bhurtel
1462655,1,9.6,Pokhara Avengers,MJJ Critchley,RA Reifer,WG Bosisto,0,0,,,,,,,
1462655,1,10.1,Pokhara Avengers,RA Reifer,MJJ Critchley,Zeeshan Maqsood,1,0,,,,,,,
1462655,1,10.2,Pokhara Avengers,MJJ Critchley,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,10.3,Pokhara Avengers,MJJ Critchley,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,10.4,Pokhara Avengers,MJJ Critchley,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,10.5,Pokhara Avengers,MJJ Critchley,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,10.6,Pokhara Avengers,MJJ Critchley,RA Reifer,Zeeshan Maqsood,0,0,,,,,,,
1462655,1,11.1,Pokhara Avengers,RA Reifer,MJJ Critchley,WG Bosisto,0,0,,,,,,,
1462655,1,11.2,Pokhara Avengers,RA Reifer,MJJ Critchley,WG Bosisto,1,0,,,,,,,
1462655,1,11.3,Pokhara Avengers,MJJ Critchley,RA Reifer,WG Bosisto,0,0,,,,,,,
1462655,1,11.4,Pokhara Avengers,MJJ Critchley,RA Reifer,WG Bosisto,0,5,5,,,,,,
1462655,1,11.5,Pokhara Avengers,MJJ Critchley,RA Reifer,WG Bosisto,0,0,,,,,,,
1462655,1,11.6,Pokhara Avengers,MJJ Critchley,RA Reifer,WG Bosisto,0,0,,,,,,bowled,MJJ Critchley
1462655,1,11.7,Pokhara Avengers,D Nath,RA Reifer,WG Bosisto,1,0,,,,,,,
1462655,1,12.1,Pokhara Avengers,D Nath,RA Reifer,UBS Thakuri,1,0,,,,,,,
1462655,1,12.2,Pokhara Avengers,RA Reifer,D Nath,UBS Thakuri,0,0,,,,,,,
1462655,1,12.3,Pokhara Avengers,RA Reifer,D Nath,UBS Thakuri,2,0,,,,,,,
1462655,1,12.4,Pokhara Avengers,RA Reifer,D Nath,UBS Thakuri,1,0,,,,,,,
1462655,1,12.5,Pokhara Avengers,D Nath,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,12.6,Pokhara Avengers,D Nath,RA Reifer,UBS Thakuri,1,0,,,,,,,
1462655,1,13.1,Pokhara Avengers,D Nath,RA Reifer,WG Bosisto,0,0,,,,,,caught,D Nath
1462655,1,13.2,Pokhara Avengers,MA Leask,RA Reifer,WG Bosisto,2,0,,,,,,,
1462655,1,13.3,Pokhara Avengers,MA Leask,RA Reifer,WG Bosisto,0,0,,,,,,bowled,MA Leask
1462655,1,13.4,Pokhara Avengers,N Joshi,RA Reifer,WG Bosisto,1,0,,,,,,,
1462655,1,13.5,Pokhara Avengers,RA Reifer,N Joshi,WG Bosisto,1,0,,,,,,,
1462655,1,13.6,Pokhara Avengers,N Joshi,RA Reifer,WG Bosisto,0,0,,,,,,lbw,N Joshi
1462655,1,14.1,Pokhara Avengers,RA Reifer,Bipin Khatri,UBS Thakuri,1,0,,,,,,,
1462655,1,14.2,Pokhara Avengers,Bipin Khatri,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,14.3,Pokhara Avengers,Bipin Khatri,RA Reifer,UBS Thakuri,2,0,,,,,,,
1462655,1,14.4,Pokhara Avengers,Bipin Khatri,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,14.5,Pokhara Avengers,Bipin Khatri,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,14.6,Pokhara Avengers,Bipin Khatri,RA Reifer,UBS Thakuri,0,0,,,,,,,
1462655,1,15.1,Pokhara Avengers,RA Reifer,Bipin Khatri,WG Bosisto,0,0,,,,,,caught,RA Reifer
1462655,1,15.2,Pokhara Avengers,Aakash Chand,Bipin Khatri,WG Bosisto,1,0,,,,,,,
1462655,1,15.3,Pokhara Avengers,Bipin Khatri,Aakash Chand,WG Bosisto,0,0,,,,,,,
1462655,1,15.4,Pokhara Avengers,Bipin Khatri,Aakash Chand,WG Bosisto,6,0,,,,,,,
1462655,1,15.5,Pokhara Avengers,Bipin Khatri,Aakash Chand,WG Bosisto,1,0,,,,,,,
1462655,1,15.6,Pokhara Avengers,Aakash Chand,Bipin Khatri,WG Bosisto,0,0,,,,,,,
1462655,1,16.1,Pokhara Avengers,Bipin Khatri,Aakash Chand,Sompal Kami,1,0,,,,,,,
1462655,1,16.2,Pokhara Avengers,Aakash Chand,Bipin Khatri,Sompal Kami,0,0,,,,,,lbw,Aakash Chand
1462655,1,16.3,Pokhara Avengers,S Dhakal,Bipin Khatri,Sompal Kami,0,0,,,,,,run out,Bipin Khatri
1462655,2,0.1,Karnali Yaks,D Khanal,Babar Hayat,Bipin Khatri,0,0,,,,,,,
1462655,2,0.2,Karnali Yaks,D Khanal,Babar Hayat,Bipin Khatri,0,2,,,2,,,,
1462655,2,0.3,Karnali Yaks,D Khanal,Babar Hayat,Bipin Khatri,0,0,,,,,,lbw,D Khanal
1462655,2,0.4,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,0,0,,,,,,,
1462655,2,0.5,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,0,0,,,,,,,
1462655,2,0.6,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,0,0,,,,,,,
1462655,2,1.1,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,1.2,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,1,,,,1,,,
1462655,2,1.3,Karnali Yaks,CAK Walton,Babar Hayat,S Dhakal,0,0,,,,,,,
1462655,2,1.4,Karnali Yaks,CAK Walton,Babar Hayat,S Dhakal,1,0,,,,,,,
1462655,2,1.5,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,1.6,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,2.1,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,0,0,,,,,,,
1462655,2,2.2,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,1,0,,,,,,,
1462655,2,2.3,Karnali Yaks,Babar Hayat,CAK Walton,Bipin Khatri,0,0,,,,,,,
1462655,2,2.4,Karnali Yaks,Babar Hayat,CAK Walton,Bipin Khatri,1,0,,,,,,,
1462655,2,2.5,Karnali Yaks,CAK Walton,Babar Hayat,Bipin Khatri,1,0,,,,,,,
1462655,2,2.6,Karnali Yaks,Babar Hayat,CAK Walton,Bipin Khatri,6,0,,,,,,,
1462655,2,3.1,Karnali Yaks,CAK Walton,Babar Hayat,S Dhakal,0,0,,,,,,,
1462655,2,3.2,Karnali Yaks,CAK Walton,Babar Hayat,S Dhakal,1,0,,,,,,,
1462655,2,3.3,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,3.4,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,3.5,Karnali Yaks,Babar Hayat,CAK Walton,S Dhakal,0,0,,,,,,bowled,Babar Hayat
1462655,2,3.6,Karnali Yaks,Gulsan Jha,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,4.1,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,4,0,,,,,,,
1462655,2,4.2,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,4,0,,,,,,,
1462655,2,4.3,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,0,0,,,,,,,
1462655,2,4.4,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,0,2,2,,,,,,
1462655,2,4.5,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,4.6,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,4.7,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,5.1,Karnali Yaks,CAK Walton,Gulsan Jha,Bipin Khatri,0,0,,,,,,,
1462655,2,5.2,Karnali Yaks,CAK Walton,Gulsan Jha,Bipin Khatri,1,0,,,,,,,
1462655,2,5.3,Karnali Yaks,Gulsan Jha,CAK Walton,Bipin Khatri,0,0,,,,,,,
1462655,2,5.4,Karnali Yaks,Gulsan Jha,CAK Walton,Bipin Khatri,0,0,,,,,,,
1462655,2,5.5,Karnali Yaks,Gulsan Jha,CAK Walton,Bipin Khatri,0,0,,,,,,,
1462655,2,5.6,Karnali Yaks,Gulsan Jha,CAK Walton,Bipin Khatri,2,0,,,,,,,
1462655,2,6.1,Karnali Yaks,CAK Walton,Gulsan Jha,RA Reifer,1,0,,,,,,,
1462655,2,6.2,Karnali Yaks,Gulsan Jha,CAK Walton,RA Reifer,1,0,,,,,,,
1462655,2,6.3,Karnali Yaks,CAK Walton,Gulsan Jha,RA Reifer,1,0,,,,,,,
1462655,2,6.4,Karnali Yaks,Gulsan Jha,CAK Walton,RA Reifer,0,0,,,,,,,
1462655,2,6.5,Karnali Yaks,Gulsan Jha,CAK Walton,RA Reifer,0,0,,,,,,,
1462655,2,6.6,Karnali Yaks,Gulsan Jha,CAK Walton,RA Reifer,0,0,,,,,,,
1462655,2,7.1,Karnali Yaks,CAK Walton,Gulsan Jha,S Dhakal,0,0,,,,,,,
1462655,2,7.2,Karnali Yaks,CAK Walton,Gulsan Jha,S Dhakal,0,1,,,,1,,,
1462655,2,7.3,Karnali Yaks,Gulsan Jha,CAK Walton,S Dhakal,0,0,,,,,,,
1462655,2,7.4,Karnali Yaks,Gulsan Jha,CAK Walton,S Dhakal,1,0,,,,,,,
1462655,2,7.5,Karnali Yaks,CAK Walton,Gulsan Jha,S Dhakal,0,0,,,,,,,
1462655,2,7.6,Karnali Yaks,CAK Walton,Gulsan Jha,S Dhakal,0,0,,,,,,,
1462655,2,8.1,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,8.2,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,8.3,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,8.4,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,8.5,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,8.6,Karnali Yaks,Gulsan Jha,CAK Walton,MA Leask,0,0,,,,,,,
1462655,2,9.1,Karnali Yaks,CAK Walton,Gulsan Jha,MJJ Critchley,2,0,,,,,,,
1462655,2,9.2,Karnali Yaks,CAK Walton,Gulsan Jha,MJJ Critchley,4,0,,,,,,,
1462655,2,9.3,Karnali Yaks,CAK Walton,Gulsan Jha,MJJ Critchley,4,0,,,,,,,
1462655,2,9.4,Karnali Yaks,CAK Walton,Gulsan Jha,MJJ Critchley,0,0,,,,,,,
1462655,2,9.5,Karnali Yaks,CAK Walton,Gulsan Jha,MJJ Critchley,1,0,,,,,,,
1462655,2,9.6,Karnali Yaks,Gulsan Jha,CAK Walton,MJJ Critchley,2,0,,,,,,,
1462655,2,10.1,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,4,0,,,,,,,
1462655,2,10.2,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,4,0,,,,,,,
1462655,2,10.3,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,0,0,,,,,,,
1462655,2,10.4,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,6,0,,,,,,,
1462655,2,10.5,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,0,0,,,,,,,
1462655,2,10.6,Karnali Yaks,CAK Walton,Gulsan Jha,MA Leask,1,0,,,,,,,
1462655,2,11.1,Karnali Yaks,CAK Walton,Gulsan Jha,K Bhurtel,1,0,,,,,,,
1462655,2,11.2,Karnali Yaks,Gulsan Jha,CAK Walton,K Bhurtel,2,0,,,,,,,
1462655,2,11.3,Karnali Yaks,Gulsan Jha,CAK Walton,K Bhurtel,4,0,,,,,,,
1462655,2,11.4,Karnali Yaks,Gulsan Jha,CAK Walton,K Bhurtel,6,0,,,,,,,
1462655,2,11.5,Karnali Yaks,Gulsan Jha,CAK Walton,K Bhurtel,1,0,,,,,,,
1462655,2,11.6,Karnali Yaks,CAK Walton,Gulsan Jha,K Bhurtel,0,0,,,,,,bowled,CAK Walton
1462655,2,12.1,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,0,0,,,,,,,
1462655,2,12.2,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,0,0,,,,,,,
1462655,2,12.3,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,0,0,,,,,,,
1462655,2,12.4,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,0,0,,,,,,,
1462655,2,12.5,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,4,0,,,,,,,
1462655,2,12.6,Karnali Yaks,Gulsan Jha,WG Bosisto,RA Reifer,0,0,,,,,,,
1462655,2,13.1,Karnali Yaks,WG Bosisto,Gulsan Jha,S Dhakal,1,0,,,,,,,
1462655,2,13.2,Karnali Yaks,Gulsan Jha,WG Bosisto,S Dhakal,2,0,,,,,,,
1462655,2,13.3,Karnali Yaks,Gulsan Jha,WG Bosisto,S Dhakal,2,0,,,,,,,
1462655,2,13.4,Karnali Yaks,Gulsan Jha,WG Bosisto,S Dhakal,6,0,,,,,,,
1462655,2,13.5,Karnali Yaks,Gulsan Jha,WG Bosisto,S Dhakal,6,0,,,,,,,
1462655,2,13.6,Karnali Yaks,Gulsan Jha,WG Bosisto,S Dhakal,4,0,,,,,,,
1462655,2,14.1,Karnali Yaks,WG Bosisto,Gulsan Jha,MJJ Critchley,0,0,,,,,,,
1462655,2,14.2,Karnali Yaks,WG Bosisto,Gulsan Jha,MJJ Critchley,0,0,,,,,,,
1462655,2,14.3,Karnali Yaks,WG Bosisto,Gulsan Jha,MJJ Critchley,0,0,,,,,,,
1462655,2,14.4,Karnali Yaks,WG Bosisto,Gulsan Jha,MJJ Critchley,0,0,,,,,,,
1462655,2,14.5,Karnali Yaks,WG Bosisto,Gulsan Jha,MJJ Critchley,1,0,,,,,,,
1462655,2,14.6,Karnali Yaks,Gulsan Jha,WG Bosisto,MJJ Critchley,6,0,,,,,,,
1462656,1,0.1,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,0,5,5,,,,,,
1462656,1,0.2,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,0,0,,,,,,,
1462656,1,0.3,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,0,0,,,,,,,
1462656,1,0.4,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,0,1,1,,,,,,
1462656,1,0.5,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,1,0,,,,,,,
1462656,1,0.6,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,4,0,,,,,,,
1462656,1,0.7,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,0,0,,,,,,,
1462656,1,0.8,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,0,0,,,,,,,
1462656,1,1.1,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,1.2,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,1.3,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,1.4,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,1.5,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,1.6,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,2.1,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,0,0,,,,,,,
1462656,1,2.2,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,0,0,,,,,,,
1462656,1,2.3,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,0,0,,,,,,,
1462656,1,2.4,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,1,0,,,,,,,
1462656,1,2.5,Sudur Paschim Royals,SA Zaib,B Bhandari,LN Rajbanshi,0,0,,,,,,,
1462656,1,2.6,Sudur Paschim Royals,SA Zaib,B Bhandari,LN Rajbanshi,6,0,,,,,,,
1462656,1,3.1,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,2,0,,,,,,,
1462656,1,3.2,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,1,0,,,,,,,
1462656,1,3.3,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,1,0,,,,,,,
1462656,1,3.4,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,4,0,,,,,,,
1462656,1,3.5,Sudur Paschim Royals,B Bhandari,SA Zaib,K Mahato,1,0,,,,,,,
1462656,1,3.6,Sudur Paschim Royals,SA Zaib,B Bhandari,K Mahato,0,0,,,,,,,
1462656,1,4.1,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,1,0,,,,,,,
1462656,1,4.2,Sudur Paschim Royals,SA Zaib,B Bhandari,LN Rajbanshi,6,0,,,,,,,
1462656,1,4.3,Sudur Paschim Royals,SA Zaib,B Bhandari,LN Rajbanshi,1,0,,,,,,,
1462656,1,4.4,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,0,0,,,,,,,
1462656,1,4.5,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,0,0,,,,,,,
1462656,1,4.6,Sudur Paschim Royals,B Bhandari,SA Zaib,LN Rajbanshi,1,0,,,,,,,
1462656,1,5.1,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,0,0,,,,,,,
1462656,1,5.2,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,2,0,,,,,,,
1462656,1,5.3,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,4,0,,,,,,,
1462656,1,5.4,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,0,0,,,,,,,
1462656,1,5.5,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,0,0,,,,,,,
1462656,1,5.6,Sudur Paschim Royals,B Bhandari,SA Zaib,JDS Neesham,0,0,,,,,,,
1462656,1,6.1,Sudur Paschim Royals,SA Zaib,B Bhandari,S Malla,1,0,,,,,,,
1462656,1,6.2,Sudur Paschim Royals,B Bhandari,SA Zaib,S Malla,6,0,,,,,,,
1462656,1,6.3,Sudur Paschim Royals,B Bhandari,SA Zaib,S Malla,0,0,,,,,,,
1462656,1,6.4,Sudur Paschim Royals,B Bhandari,SA Zaib,S Malla,1,0,,,,,,,
1462656,1,6.5,Sudur Paschim Royals,SA Zaib,B Bhandari,S Malla,3,0,,,,,,,
1462656,1,6.6,Sudur Paschim Royals,B Bhandari,SA Zaib,S Malla,0,0,,,,,,,
1462656,1,7.1,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,2,0,,,,,,,
1462656,1,7.2,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,7.3,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,,
1462656,1,7.4,Sudur Paschim Royals,SA Zaib,B Bhandari,H Thaker,0,0,,,,,,caught,SA Zaib
1462656,1,7.5,Sudur Paschim Royals,Harmeet Singh,B Bhandari,H Thaker,1,0,,,,,,,
1462656,1,7.6,Sudur Paschim Royals,B Bhandari,Harmeet Singh,H Thaker,1,0,,,,,,,
1462656,1,8.1,Sudur Paschim Royals,B Bhandari,Harmeet Singh,S Malla,0,0,,,,,,,
1462656,1,8.2,Sudur Paschim Royals,B Bhandari,Harmeet Singh,S Malla,1,0,,,,,,,
1462656,1,8.3,Sudur Paschim Royals,Harmeet Singh,B Bhandari,S Malla,0,0,,,,,,,
1462656,1,8.4,Sudur Paschim Royals,Harmeet Singh,B Bhandari,S Malla,0,0,,,,,,bowled,Harmeet Singh
1462656,1,8.5,Sudur Paschim Royals,BJ McMullen,B Bhandari,S Malla,1,0,,,,,,,
1462656,1,8.6,Sudur Paschim Royals,B Bhandari,BJ McMullen,S Malla,0,0,,,,,,,
1462656,1,9.1,Sudur Paschim Royals,BJ McMullen,B Bhandari,LN Rajbanshi,1,0,,,,,,,
1462656,1,9.2,Sudur Paschim Royals,B Bhandari,BJ McMullen,LN Rajbanshi,0,0,,,,,,,
1462656,1,9.3,Sudur Paschim Royals,B Bhandari,BJ McMullen,LN Rajbanshi,0,0,,,,,,,
1462656,1,9.4,Sudur Paschim Royals,B Bhandari,BJ McMullen,LN Rajbanshi,0,0,,,,,,,
1462656,1,9.5,Sudur Paschim Royals,B Bhandari,BJ McMullen,LN Rajbanshi,1,0,,,,,,,
1462656,1,9.6,Sudur Paschim Royals,BJ McMullen,B Bhandari,LN Rajbanshi,1,0,,,,,,,
1462656,1,10.1,Sudur Paschim Royals,BJ McMullen,B Bhandari,A Yadav,1,0,,,,,,,
1462656,1,10.2,Sudur Paschim Royals,B Bhandari,BJ McMullen,A Yadav,0,0,,,,,,,
1462656,1,10.3,Sudur Paschim Royals,B Bhandari,BJ McMullen,A Yadav,1,0,,,,,,,
1462656,1,10.4,Sudur Paschim Royals,BJ McMullen,B Bhandari,A Yadav,1,0,,,,,,,
1462656,1,10.5,Sudur Paschim Royals,B Bhandari,BJ McMullen,A Yadav,1,0,,,,,,,
1462656,1,10.6,Sudur Paschim Royals,BJ McMullen,B Bhandari,A Yadav,0,5,5,,,,,,
1462656,1,10.7,Sudur Paschim Royals,BJ McMullen,B Bhandari,A Yadav,1,0,,,,,,,
1462656,1,11.1,Sudur Paschim Royals,BJ McMullen,B Bhandari,S Malla,2,0,,,,,,,
1462656,1,11.2,Sudur Paschim Royals,BJ McMullen,B Bhandari,S Malla,0,0,,,,,,,
